Seed,ElapsedTime(ms),Path Length,Min,0
906,13,513,,
907,45,513,,
908,13,513,,
909,14,513,,
910,13,513,,
911,5,513,,
912,1,513,,
913,42,513,,
914,11,513,,
915,21,513,,
916,3,513,,
917,16,513,,
918,30,513,,
919,39,513,,
920,32,513,,
921,41,513,,
922,6,513,,
923,3,513,,
924,12,513,,
925,37,513,,
926,50,513,,
927,34,513,,
928,2,513,,
929,27,513,,
930,2,513,,
931,16,513,,
932,21,513,,
933,53,513,,
934,8,513,,
935,49,513,,
936,15,513,,
937,22,513,,
938,58,513,,
939,2,513,,
940,4,513,,
941,25,513,,
942,8,513,,
943,40,513,,
944,7,513,,
945,16,513,,
946,17,513,,
947,12,513,,
948,15,513,,
949,36,513,,
950,34,513,,
951,6,513,,
952,25,513,,
953,29,513,,
954,2,513,,
955,14,513,,
956,14,513,,
957,25,513,,
958,28,513,,
959,3,513,,
960,19,513,,
961,4,513,,
962,27,513,,
963,35,513,,
964,7,513,,
965,8,513,,
966,39,513,,
967,30,513,,
968,6,513,,
969,32,513,,
970,35,513,,
971,14,513,,
972,62,513,,
973,43,513,,
974,14,513,,
975,17,513,,
976,16,513,,
977,55,513,,
978,20,513,,
979,5,513,,
980,25,513,,
981,12,513,,
982,10,513,,
983,18,513,,
984,25,513,,
985,12,513,,
986,20,513,,
987,11,513,,
988,5,513,,
989,2,513,,
990,31,513,,
991,31,513,,
992,4,513,,
993,4,513,,
994,5,513,,
995,20,513,,
996,24,513,,
997,5,513,,
998,34,513,,
999,21,513,,
